Año	Mes	Dia	Hora	Min	Seg	Lat	Lon	Profundidad	Magnitud
2014	7	24	14	43	19	-33,875	-72,157	31,2	3,4
2014	7	25	1	16	50,5	-29,651	-71,418	42,2	3,9
2014	7	26	20	44	18,8	-28,742	-71,071	61,8	2,9
2014	7	27	22	2	24,6	-31,273	-71,329	88,4	3,8
2014	7	30	7	0	20,4	-32,956	-69,909	124,3	2,9
2014	7	30	16	53	47,9	-32,320	-71,890	26,1	2,7
2014	7	30	19	22	6	-32,757	-71,506	33,5	3,2
2014	7	31	1	22	40,2	-32,271	-71,687	56,8	3,8
2014	7	31	4	13	55,1	-33,890	-73,104	36,7	3,5
2014	8	1	12	2	7,2	-33,927	-71,491	44,7	2,8
2014	8	6	8	56	51,7	-32,513	-71,365	42,8	3,3
2014	8	6	23	41	26,8	-31,531	-71,719	33,7	3,9
2014	8	8	4	10	15,6	-33,779	-72,195	15,1	4,8
2014	8	10	14	51	27,3	-28,024	-71,080	32,6	3
2014	8	10	22	44	34,3	-30,541	-71,640	57,9	3,7
2014	8	10	23	47	9,2	-31,951	-71,022	79,8	3
2014	8	11	21	36	27,7	-30,459	-71,203	59,1	3
2014	8	13	4	45	0,5	-33,036	-71,046	68,4	2,9
2014	8	13	7	49	3,4	-33,787	-72,003	30	2,9
2014	8	13	19	19	53	-28,487	-69,833	119,7	4
2014	8	16	6	1	42,1	-32,642	-71,051	65,3	3,7
2014	8	17	4	2	13,4	-33,766	-72,532	37,3	3
2014	8	18	15	10	48,9	-32,262	-69,731	135,6	4,3
2014	8	20	19	43	12,8	-32,253	-71,733	21,1	2,9
2014	8	22	9	27	39,3	-33,179	-71,987	20	3,5
2014	8	22	10	46	48,7	-30,988	-71,421	44,9	3,4
2014	8	23	21	15	13,7	-28,422	-71,294	29,4	3,9
2014	8	23	23	2	8,2	-32,750	-71,499	40,9	3,7
2014	8	23	23	28	54,2	-32,806	-71,509	35,6	2,9
2014	8	24	0	29	19,2	-29,801	-71,620	37,1	2,9
2014	8	24	1	10	13	-32,749	-71,499	43,4	2,8
2014	8	24	2	11	24,5	-32,774	-71,523	25,9	2,7
2014	8	24	16	54	43,5	-28,693	-71,452	36,8	3,9
2014	8	25	16	12	39,9	-33,101	-71,989	32	2,9
2014	8	27	15	12	48,9	-29,597	-71,854	37,9	2,4
2014	8	28	22	13	34,9	-32,125	-70,305	117,7	3,3
2014	8	29	2	0	52,2	-31,750	-71,721	22,5	3
2014	8	30	18	5	48,3	-32,725	-71,034	10,2	2,2
2014	8	31	5	9	20,1	-30,072	-70,077	110,6	3,3
2014	8	31	6	4	24,6	-30,883	-71,595	38,7	3,3
2014	9	3	6	24	39,7	-32,473	-71,728	20,1	2,7
2014	9	8	14	3	8,5	-32,478	-70,917	54	2,7
2014	9	13	20	57	52,8	-28,052	-70,831	60,3	3
2014	9	13	22	38	40,5	-31,476	-71,940	48,7	2,8
2014	9	15	6	35	19,3	-31,968	-71,238	85,9	4,6
2014	9	16	23	18	40,3	-33,658	-71,968	16,9	3,3
2014	9	17	9	55	48,8	-31,515	-72,516	20,1	3,1
2014	9	21	0	6	11,5	-32,587	-71,628	24	2,5
2014	9	21	19	9	14,5	-32,685	-71,621	22	2,5
2014	9	21	23	21	15,4	-32,268	-70,280	102,5	3,6
2014	9	23	18	58	22	-28,868	-70,547	102,6	2,9
2014	9	24	22	48	3,6	-30,365	-71,475	37,4	3,2
2014	9	27	16	43	32,5	-33,978	-71,954	25	2,5
2014	9	28	10	41	41	-33,026	-71,960	39,2	3,6
2014	9	29	14	36	28,5	-31,986	-71,055	70	3,1
2014	10	4	20	9	13,9	-33,647	-72,676	36,9	4
2014	10	4	21	19	42,5	-33,620	-70,143	117,5	4
2014	10	6	16	5	6,7	-32,455	-71,541	57,3	3
2014	10	7	3	5	40,6	-32,777	-71,606	35,2	2,9
2014	10	7	18	53	26,3	-32,310	-71,709	32,4	2,8
2014	10	9	7	41	35,8	-31,259	-71,788	36	3,9
2014	10	11	20	52	14,9	-31,452	-71,447	43,7	2,8
2014	10	12	1	44	16,6	-31,006	-71,380	62,6	3,3
2014	10	12	14	2	37,8	-33,723	-73,146	23,7	3,2
2014	10	12	16	23	13,1	-30,811	-71,178	78,9	4,3
2014	10	14	9	16	43	-33,733	-72,071	19,1	4,9
2014	10	14	9	41	26,8	-33,691	-72,094	38,4	3,2
2014	10	14	18	0	54	-29,759	-71,504	45,9	2,6
2014	10	15	16	34	22,8	-29,494	-71,852	15,1	3,7
2014	10	19	14	20	40,1	-31,654	-71,465	49,1	3,3
2014	10	22	8	25	50,9	-31,125	-71,659	22,4	2,8
2014	10	23	0	21	25,4	-28,707	-69,502	133,2	4,5
2014	10	23	6	25	3,4	-32,222	-71,227	68,5	2,4
2014	10	24	13	29	11,9	-32,188	-71,406	49,3	2,5
2014	10	26	0	18	13,5	-31,376	-70,945	71,2	2,6
2014	10	27	6	32	54,7	-31,441	-70,916	78,5	3
2014	10	29	2	3	49,1	-33,850	-72,969	22,3	2,8
2014	11	1	10	9	2,2	-32,262	-71,120	60,1	2,6
2014	11	3	11	53	16,3	-31,771	-71,192	55,2	3,1
2014	11	3	22	57	2,5	-32,802	-71,567	30,5	2,9
2014	11	4	11	47	24,3	-31,229	-71,666	36,5	3,5
2014	11	6	15	9	6,1	-31,632	-71,366	48,4	3,1
2014	11	6	20	56	51,4	-33,120	-71,291	62,6	2,9
2014	11	6	21	45	55,6	-32,511	-71,778	33,3	4,1
2014	11	7	6	59	21,1	-31,963	-69,669	149,4	3,6
2014	11	8	18	37	58,3	-29,099	-70,662	77	3,2
2014	11	9	15	16	30,2	-33,514	-70,966	83,1	3,5
2014	11	10	9	8	21	-28,346	-69,207	113,8	5,1
2014	11	10	10	41	50,5	-29,159	-71,276	39	3,1
2014	11	11	19	34	5,9	-33,658	-72,031	20,1	4,2
2014	11	11	23	44	36	-33,643	-72,011	19,3	3,5
2014	11	12	13	32	43,8	-31,668	-69,528	146	4
2014	11	14	7	23	59,6	-28,015	-71,192	33,4	3,5
2014	11	14	11	22	18,3	-31,014	-71,441	64,5	3,7
2014	11	15	14	12	35,6	-32,523	-71,919	36,7	3
2014	11	16	12	4	35,2	-33,432	-70,837	75,7	3,2
2014	11	17	0	33	46,3	-32,953	-70,595	87,6	5,1
2014	11	18	1	21	13,5	-28,294	-70,396	77,7	3,6
2014	11	19	10	33	12,8	-29,728	-71,176	65,1	2,9
2014	11	22	15	1	17,8	-32,147	-71,935	21,7	3,3
2014	11	24	22	19	19,8	-30,938	-71,569	32,6	3,7
2014	11	25	3	50	18,5	-29,839	-71,157	59,1	4
2014	11	26	9	30	17,4	-28,981	-69,660	118,6	3
2014	11	27	5	31	56,6	-28,329	-70,234	105	3,3
2014	11	28	3	17	55,1	-32,632	-70,343	98,3	3
2014	11	28	9	27	31,2	-32,572	-71,660	34,2	3
2014	11	28	17	4	33,3	-29,311	-72,093	53,5	2,9
2014	11	29	13	30	17,8	-29,735	-71,385	56,8	4,8
2014	11	30	19	40	3,4	-33,950	-72,408	35,5	3,1
2014	11	30	23	22	54	-33,962	-72,397	38,4	3,5
2014	12	1	8	56	16	-32,802	-71,306	52,1	3,1
2014	12	1	13	12	58,3	-33,943	-72,410	34,1	3,6
2014	12	2	9	58	44,5	-29,664	-69,251	12,6	3,6
2014	12	3	3	21	13,5	-32,748	-71,823	20	3,8
2014	12	7	1	53	26,9	-28,062	-71,144	30,8	2,8
2014	12	7	18	0	49,6	-32,637	-71,558	38,2	3,5
2014	12	8	3	26	6,3	-32,427	-69,887	144,8	3
2014	12	8	6	5	16,9	-30,424	-71,495	30,9	3,1
2014	12	9	11	7	46,4	-30,673	-71,169	65,2	3,5
2014	12	9	12	33	54,1	-32,014	-70,216	122,9	3,4
2014	12	10	8	9	57,2	-32,173	-71,850	11,9	4
2014	12	10	18	10	18,9	-32,546	-71,591	33	3,3
2014	12	11	6	59	25,3	-32,423	-70,979	75,4	3
2014	12	11	11	45	43,8	-32,002	-71,217	58,7	2,8
2014	12	13	10	19	31,8	-28,279	-71,190	33,5	4,4
2014	12	14	8	15	6,8	-28,935	-71,034	55	3,6
2014	12	15	10	19	49	-28,047	-70,187	91,2	3,3
2014	12	15	23	24	14,9	-32,097	-71,586	41,2	3,2
2014	12	16	8	34	32,2	-32,641	-71,613	32,2	3,1
2014	12	16	20	40	45,1	-33,951	-72,194	21,9	3,1
2014	12	17	15	17	46,3	-31,803	-70,806	104,6	2,6
2014	12	19	15	58	28,6	-32,853	-70,592	96	3,4
2014	12	20	21	17	2,6	-30,232	-72,739	10	2,9
2014	12	20	21	42	53,9	-30,476	-71,586	43,5	3,2
2014	12	21	17	31	39,6	-32,563	-71,683	30,1	4,2
2014	12	23	8	26	29,3	-30,266	-69,359	122,3	3,4
2014	12	24	17	35	10,9	-32,893	-71,743	25,1	3,8
2014	12	26	11	10	27,4	-32,930	-70,872	76,7	3,5
2014	12	27	1	55	12,2	-33,720	-70,750	84,1	3,1
2014	12	27	22	6	7,8	-30,175	-71,439	34,7	4,6
2014	12	29	1	28	54,4	-33,531	-71,362	51,5	3,4
2014	12	29	14	41	6	-32,246	-71,142	61,4	2,4
2014	12	30	10	35	48,1	-33,833	-71,665	37,1	2,8
2015	1	1	20	8	32,8	-22,038	-68,699	114,1	2,8
2015	1	1	23	39	48,8	-19,896	-71,074	34,9	4,3
2015	1	2	1	2	18,1	-19,480	-69,870	21,7	3,4
2015	1	2	10	47	26,5	-22,225	-67,640	201,2	3,9
2015	1	2	12	26	38,2	-24,240	-67,519	208,5	3,6
2015	1	2	18	33	9,2	-21,642	-68,417	127,2	2,6
2015	1	2	23	31	37,7	-21,897	-68,481	110,6	2,7
2015	1	3	3	2	31,8	-27,458	-71,250	25	3,8
2015	1	4	2	38	50,3	-21,409	-66,919	244	4,4
2015	1	5	14	55	0,8	-27,651	-71,216	36,4	2,7
2015	1	5	14	58	51,7	-32,116	-69,885	138,6	3,1
2015	1	5	22	9	18,1	-28,972	-71,532	39,2	3,3
2015	1	6	2	12	16,3	-30,810	-71,751	50,7	4,3
2015	1	6	6	8	48,7	-18,635	-69,750	88,7	4,2
2015	1	6	6	58	17,6	-28,842	-71,402	35,7	3,6
2015	1	6	19	46	31,2	-21,956	-68,749	119,5	2,8
2015	1	6	20	31	34,5	-28,983	-71,536	31,7	2,8
2015	1	7	9	33	58,1	-17,779	-71,291	49,8	3,2
2015	1	7	10	22	51,3	-21,091	-68,930	112,6	2,9
2015	1	7	13	35	1,6	-32,791	-71,694	20,1	4,2
2015	1	7	14	42	51,8	-32,784	-71,639	21,3	3,1
2015	1	7	19	4	25,9	-34,800	-71,863	40,8	4
2015	1	9	4	58	27,5	-20,189	-70,943	33,3	2,6
2015	1	9	8	53	42,8	-20,198	-70,956	26,5	2,5
2015	1	9	13	9	30,8	-21,233	-68,817	117,7	3,2
2015	1	9	13	55	49,6	-31,819	-70,845	88,1	3,3
2015	1	9	20	11	49,9	-21,131	-68,687	130	3,4
2015	1	10	9	31	35,7	-33,043	-70,755	89,7	2,5
2015	1	10	13	18	39,3	-30,935	-71,279	54,7	3,5
2015	1	10	21	39	7,4	-21,072	-68,863	111,7	3
2015	1	11	6	11	23,8	-41,721	-74,080	22	3,1
2015	1	11	6	48	15,7	-31,991	-70,231	122,5	2,5
2015	1	11	8	53	3,2	-31,740	-69,804	143,4	2,9
2015	1	11	12	51	15,8	-29,406	-70,877	70,6	3,8
2015	1	11	21	3	53,9	-19,263	-70,130	52,5	3,6
2015	1	12	1	25	29,5	-21,454	-68,817	106,5	3
2015	1	12	1	38	3,1	-18,527	-71,001	24,9	3,2
2015	1	12	6	16	8,3	-32,839	-71,593	25,1	2,8
2015	1	12	7	58	3,9	-20,499	-68,863	104	4
2015	1	12	12	56	59	-21,278	-68,451	119,5	3
2015	1	13	12	26	0,1	-20,895	-68,818	101,5	3,3
2015	1	13	14	8	3,7	-36,483	-71,781	66,5	4,3
2015	1	13	15	12	13	-33,328	-70,634	99,2	4
2015	1	13	22	7	52,7	-30,927	-71,745	30,9	3,5
2015	1	14	12	56	47,7	-34,038	-72,188	16,5	3
2015	1	14	16	5	0,8	-22,144	-69,859	50,1	3,4
2015	1	14	21	57	49,2	-22,397	-70,213	71,7	4,3
2015	1	14	22	20	48,8	-32,732	-71,537	35,9	3
2015	1	15	5	19	46	-33,636	-71,121	79,5	4,9
2015	1	15	8	33	58,9	-20,125	-70,945	22,3	3
2015	1	15	11	25	53,6	-21,236	-68,868	115,9	3,1
2015	1	15	12	57	38,8	-21,368	-68,781	118,8	2,8
2015	1	15	13	14	34,1	-28,411	-69,837	97,8	2,7
2015	1	15	14	15	30,8	-21,337	-68,992	94,3	2,4
2015	1	15	14	52	22,7	-24,029	-67,315	224,4	3,8
2015	1	15	16	54	37,5	-20,105	-71,146	21	2,6
2015	1	15	17	11	44,2	-20,892	-68,892	102,8	3,1
2015	1	15	21	32	26,4	-19,666	-71,042	31,1	3,2
2015	1	16	6	35	55,6	-17,886	-69,740	134,5	3,3
2015	1	16	22	3	54,3	-24,318	-67,524	203,9	4
2015	1	17	12	52	34,2	-24,255	-67,522	223	3,7
2015	1	17	14	26	4,6	-24,239	-67,422	214	4,7
2015	1	17	15	48	57	-19,982	-68,090	196,3	4,1
2015	1	17	22	6	24,3	-28,980	-71,552	56,2	2,9
2015	1	18	18	0	36,9	-21,974	-67,648	224,4	3,4
2015	1	18	18	7	18,4	-23,970	-67,144	250	3,7
2015	1	18	20	30	59,4	-20,156	-70,376	35,7	2,8
2015	1	20	0	36	37,7	-22,606	-70,290	32,1	2,8
2015	1	20	12	18	21,3	-27,865	-71,234	26,9	2,6
2015	1	20	17	34	43,5	-23,409	-70,457	47,4	5,2
2015	1	21	3	15	8,6	-23,906	-69,029	83,8	3,4
2015	1	21	4	39	21,1	-18,359	-71,341	41,8	3,4
2015	1	21	5	59	52,7	-34,216	-72,278	35,7	2,8
2015	1	21	6	52	39	-23,786	-70,493	73,8	3,2
2015	1	21	8	24	23,5	-30,358	-69,527	26,4	2,9
2015	1	21	11	19	2,2	-20,366	-69,049	94,6	3,9
2015	1	21	22	24	13,3	-21,858	-70,221	41,6	2,5
2015	1	22	8	54	41,6	-22,500	-68,664	105,3	3,1
2015	1	22	10	33	36	-32,110	-70,339	112,8	4,5
2015	1	22	12	7	19,5	-20,047	-70,905	33,5	4,3
2015	1	22	16	7	40,7	-24,216	-67,536	197,1	4,5
2015	1	22	16	15	37,4	-22,990	-70,222	48,2	4,5
2015	1	22	17	23	24,1	-21,657	-68,535	126,1	2,9
2015	1	23	2	8	58,4	-22,832	-67,071	249	4,5
2015	1	23	12	39	27,1	-28,481	-71,260	22,2	2,7
2015	1	23	14	12	29,3	-18,139	-69,488	117,9	5
2015	1	23	23	0	10,7	-31,378	-71,678	32,3	3,8
2015	1	24	6	16	29,6	-37,811	-73,468	11,6	2,8
2015	1	24	8	4	15	-29,193	-71,275	45,1	2,7
2015	1	24	10	20	26,3	-23,956	-67,174	226	4,3
2015	1	24	11	10	53,6	-20,177	-69,134	91,8	3,5
2015	1	24	15	51	35,7	-20,540	-69,040	94,5	3,6
2015	1	24	18	1	49,3	-20,951	-70,072	73,5	3,5
2015	1	24	21	53	56,8	-20,699	-69,092	109,7	3,5
2015	1	25	1	59	3,9	-21,287	-68,891	119,1	2,6
2015	1	25	3	0	15,4	-24,070	-69,579	87	3,6
2015	1	25	10	16	0,1	-18,569	-69,263	125,2	2,8
2015	1	25	12	5	51,1	-19,050	-69,918	71,2	2,9
2015	1	25	15	44	13,4	-25,705	-70,649	47,8	2,7
2015	1	25	18	10	8,9	-19,848	-70,959	33,1	2,8
2015	1	26	1	9	28,8	-32,629	-71,616	52,6	3,1
2015	1	26	1	17	16,6	-31,093	-71,679	39,4	4
2015	1	26	1	38	24,5	-31,083	-71,564	44,2	2,4
2015	1	26	2	12	1	-21,444	-68,730	101,7	2,4
2015	1	26	3	14	23,2	-21,111	-68,499	133	2,6
2015	1	26	6	33	5	-31,108	-71,662	38,1	3,2
2015	1	26	11	2	23,1	-37,594	-73,683	21,1	3,9
2015	1	26	11	31	48,6	-22,263	-68,406	106,6	3,2
2015	1	27	6	56	58,9	-36,839	-73,612	15	4,1
2015	1	28	5	40	41,7	-37,150	-71,166	116,1	3,5
2015	1	28	8	53	11	-20,660	-69,182	96,4	2,8
2015	1	28	11	5	16,1	-24,091	-67,349	200,8	3,5
2015	1	28	11	34	52,3	-37,894	-75,295	20,1	4,1
2015	1	28	14	18	36,9	-25,111	-69,165	117,3	2,8
2015	1	28	20	30	50,5	-20,714	-68,915	102,6	3
2015	1	29	0	20	44	-19,855	-69,487	86,6	2,6
2015	1	29	6	17	5,1	-32,251	-71,648	30,9	2,6
2015	1	29	12	54	19,9	-20,580	-70,958	33,2	2,5
2015	1	29	17	11	43	-22,441	-68,961	84,2	2,6
2015	1	29	21	24	57,9	-21,788	-69,773	60,3	2,7
2015	1	30	2	38	15,6	-22,934	-68,130	140,5	2,7
2015	1	30	5	31	36,1	-19,893	-71,089	37,1	2,8
2015	1	30	6	10	55,5	-21,713	-68,550	117,4	2,9
2015	1	30	11	55	7,2	-32,782	-71,686	34	2,8
2015	1	30	18	37	10,4	-32,845	-71,514	31,4	3,5
2015	1	30	19	11	2,7	-21,562	-69,564	63,1	3
2015	1	30	20	38	48,3	-23,481	-68,827	106,9	3
2015	1	31	1	51	51	-21,553	-68,388	138,1	3,2
2015	1	31	23	45	43,5	-29,371	-68,285	120,6	3,7
2015	2	1	14	47	32,2	-31,864	-70,473	111,5	2,8
2015	2	1	18	12	6,1	-20,830	-68,871	85,1	2,6
2015	2	1	22	55	38,1	-19,750	-69,301	94,5	2,9
2015	2	1	23	6	39,8	-19,738	-68,878	119,2	3,3
2015	2	2	21	2	18,1	-32,114	-71,582	13	2,5
2015	2	3	1	52	37,5	-19,687	-70,950	40,1	3,3
2015	2	3	17	20	51,4	-23,787	-67,171	235,4	4,6
2015	2	3	18	43	39,9	-20,861	-68,822	105	2,6
2015	2	3	19	21	17,4	-22,156	-68,592	110	3,2
2015	2	4	10	34	56	-32,486	-70,350	106,8	3,2
2015	2	4	11	30	44,9	-19,218	-69,215	110	3,5
2015	2	4	13	9	5,8	-29,375	-71,008	78,9	4,3
2015	2	4	13	37	55,6	-21,208	-69,403	74,8	4,2
2015	2	4	22	40	20,3	-21,983	-68,569	121,6	2,8
2015	2	5	10	40	6,4	-33,529	-70,530	90,9	3,4
2015	2	5	17	28	19,9	-21,727	-68,390	126	3,6
2015	2	5	23	47	34,7	-31,692	-71,856	33	3,8
2015	2	6	1	11	11,5	-20,775	-69,253	97,4	2,6
2015	2	6	2	18	16,3	-31,708	-71,503	38,7	2,5
2015	2	6	8	0	47,1	-34,214	-70,513	111,9	2,3
2015	2	6	9	56	8,4	-21,629	-68,438	115,7	3,1
2015	2	6	19	18	28,2	-34,317	-72,084	16,7	3,3
2015	2	7	3	14	12,4	-24,169	-67,552	206,3	3,4
2015	2	7	9	7	44,4	-21,391	-69,025	82,9	2,5
2015	2	7	13	22	36,9	-22,219	-68,797	110	2,7
2015	2	7	16	32	31,5	-21,468	-68,376	129,2	2,7
2015	2	8	11	3	35,5	-33,346	-72,036	39,1	2,8
2015	2	9	6	20	19,2	-32,460	-70,047	121,7	2,7
2015	2	9	10	24	1,8	-28,918	-70,016	116,6	2,9
2015	2	9	21	11	32,3	-21,505	-68,759	112,1	4,3
2015	2	10	2	44	31,9	-36,662	-71,765	87,6	3,7
2015	2	10	5	47	45,4	-32,728	-71,107	57,1	2,4
2015	2	10	5	59	11,7	-20,861	-69,144	108,8	2,9
2015	2	10	13	41	28,5	-29,428	-71,932	45,9	3,7
2015	2	10	14	22	54,5	-19,752	-71,014	35,1	4
2015	2	10	14	42	19	-19,691	-71,072	34,3	3,7
2015	2	10	14	48	32,3	-21,819	-68,384	122	4
2015	2	11	1	33	11,3	-20,820	-69,078	106	2,5
2015	2	11	9	50	42,1	-27,812	-71,338	30,8	4,3
2015	2	11	11	36	28,8	-24,141	-68,997	106,7	3,1
2015	2	11	16	8	36,7	-20,830	-69,249	91,3	3,4
2015	2	12	2	45	12,3	-20,640	-68,902	105,1	3,5
2015	2	12	4	55	25,8	-20,228	-70,877	28,1	4,3
2015	2	12	5	1	14,3	-20,214	-70,842	34,9	3,2
2015	2	12	5	30	55,8	-20,224	-70,877	26,8	3,6
2015	2	12	6	7	46,7	-20,200	-70,877	31,8	3,6
2015	2	12	6	40	54,7	-20,349	-68,938	98,9	3
2015	2	12	12	9	49,1	-22,205	-70,103	67,1	4,2
2015	2	12	18	13	40,3	-34,756	-71,843	39,8	3,4
2015	2	12	19	43	50,1	-24,075	-67,486	222,1	3,7
2015	2	13	7	7	31,4	-20,222	-70,859	30,2	3,5
2015	2	13	7	29	11,1	-21,109	-68,798	114,9	2,8
2015	2	13	8	30	49,6	-20,228	-70,858	40,6	2,6
2015	2	13	23	44	37,7	-23,660	-67,134	223	3,5
2015	2	14	14	47	32	-19,812	-71,202	33,8	4
2015	2	14	19	4	31,6	-24,165	-67,560	220,9	3,1
2015	2	14	19	6	12,3	-20,940	-68,879	104,9	2,7
2015	2	15	5	44	0,2	-19,734	-69,284	92,6	2,8
2015	2	15	11	55	11,9	-33,062	-71,916	11,6	3,4
2015	2	15	18	34	13	-22,858	-69,336	4,9	2,3
2015	2	16	12	21	32,8	-33,676	-71,923	32,6	3
2015	2	16	22	32	15,1	-24,129	-67,261	222,1	4,3
2015	2	16	23	27	17,1	-25,219	-69,114	95	3,8
2015	2	17	8	25	10,4	-47,955	-75,166	35	4,9
2015	2	17	13	27	34	-21,416	-68,843	115,3	3
2015	2	17	17	50	42	-21,127	-68,678	112,8	2,4
2015	2	18	0	24	51,2	-21,541	-70,275	66,1	3,4
2015	2	18	0	47	25,2	-35,080	-71,136	106,6	4,7
2015	2	18	12	49	32	-19,254	-70,071	56,9	3,3
2015	2	18	17	20	31,8	-18,495	-71,047	32,3	2,2
2015	2	18	20	42	16,4	-21,386	-66,977	274,4	3,4
2015	2	18	21	54	3,4	-21,402	-68,442	124,7	3,1
2015	2	18	22	51	5,6	-20,002	-71,001	31,1	2,8
2015	2	19	7	11	56,8	-20,472	-69,534	40	3
2015	2	19	19	26	32,4	-21,524	-68,573	108,2	2,8
2015	2	20	17	5	52	-34,442	-70,650	100,6	3,9
2015	2	20	21	49	38,2	-32,179	-71,048	56,1	3,2
2015	2	22	4	4	46,2	-31,077	-71,667	36,6	2,6
2015	2	22	9	5	5,1	-27,880	-68,994	103,4	2,9
2015	2	22	21	7	5,9	-18,869	-69,270	122,3	4,3
2015	2	22	21	56	21,4	-34,450	-70,608	99,1	4,2
2015	2	23	2	32	58,5	-19,978	-69,134	95,6	3,2
2015	2	23	7	54	29,8	-26,967	-69,771	104,7	3,3
2015	2	23	8	31	0,7	-19,829	-70,909	36,2	3,4
2015	2	24	7	16	56,8	-20,168	-68,846	115,6	3,4
2015	2	24	17	46	9,8	-21,776	-68,624	102,6	2,6
2015	2	24	23	31	43,4	-27,275	-71,376	8,2	2,6
2015	2	25	3	44	10,7	-21,043	-69,011	93,3	2,5
2015	2	26	5	18	25,8	-30,742	-71,353	42,6	2,7
2015	2	26	18	15	51,3	-20,112	-70,069	47,3	2,5
2015	2	26	20	54	46,4	-22,738	-70,290	59,3	2,9
2015	2	27	5	22	11,5	-22,038	-68,486	130,5	3,2
2015	2	27	15	16	12,2	-20,918	-70,126	70,5	2,7
2015	2	27	18	11	24	-27,496	-71,050	28,6	2,9
2015	2	27	19	33	33	-21,705	-68,699	113,3	2,6
2015	2	28	0	21	1,7	-20,689	-70,323	60,4	2,5
2015	2	28	6	39	0,7	-34,199	-72,809	40,4	3,9
2015	2	28	9	51	45,6	-33,485	-72,280	37,4	3,4
2015	2	28	11	59	21,2	-33,417	-72,381	37,6	3,1
2015	2	28	13	57	32,2	-22,023	-67,514	221,8	3,4
2015	2	28	18	41	43,5	-24,081	-67,353	220,1	3,5
2015	3	1	1	0	53,2	-33,947	-71,977	27,6	3
2015	3	1	1	7	8,9	-32,142	-71,650	26,3	2,8
2015	3	1	7	46	24,2	-25,859	-70,865	58,2	3,2
2015	3	1	17	19	3,8	-27,251	-71,278	33,7	3,4
2015	3	1	17	25	30,7	-27,264	-71,232	36	3,2
2015	3	1	17	24	26,4	-21,783	-68,698	114,1	2,6
2015	3	1	21	56	58,4	-21,747	-70,566	12,2	2,6
2015	3	1	22	50	56	-23,403	-70,372	44	2,7
2015	3	2	5	42	36,6	-27,661	-70,913	61,4	4,1
2015	3	2	10	32	2,7	-20,297	-70,061	73,1	2,4
2015	3	2	11	6	38,5	-35,763	-72,874	14,5	3,3
2015	3	2	16	47	46,4	-22,559	-68,872	96,5	2,8
2015	3	2	19	40	36,1	-19,853	-70,938	5,3	2,8
2015	3	2	20	48	51,8	-27,332	-71,218	30,9	3,2
2015	3	3	1	54	59,7	-27,248	-71,332	29,9	3,1
2015	3	3	2	10	18,1	-24,236	-69,679	91	4,6
2015	3	3	2	36	31,8	-20,019	-69,157	93,2	2,8
2015	3	3	15	40	52,5	-29,361	-70,989	60,1	2,8
2015	3	3	16	8	10,6	-39,613	-72,879	50	3,1
2015	3	3	21	36	17,3	-32,682	-71,931	41,5	2,8
2015	3	4	0	8	53,2	-29,630	-71,562	51,5	3,3
2015	3	4	8	22	33,5	-20,513	-68,911	101,5	3
2015	3	4	18	35	23,6	-21,494	-67,235	252	3,5
2015	3	5	4	58	28,7	-34,282	-72,671	36,2	3,1
2015	3	5	5	59	49,6	-30,748	-71,419	68,8	3,5
2015	3	5	13	48	51,5	-20,223	-69,132	91	2,8
2015	3	5	14	10	30,2	-27,508	-71,038	27,1	2,4
2015	3	6	0	11	11,3	-21,556	-69,871	70,9	3,1
2015	3	6	7	33	29	-21,177	-68,542	127,5	2,8
2015	3	6	8	38	24,5	-21,411	-68,747	117,4	3,1
2015	3	6	9	30	11,5	-32,123	-71,635	39,9	3,1
2015	3	6	17	8	6	-31,105	-71,321	58,6	3,1
2015	3	6	22	4	4,7	-20,232	-69,158	89,5	2,8
2015	3	6	22	30	58,5	-20,921	-69,279	84,3	2,4
2015	3	7	7	12	22,3	-32,737	-73,000	25	3,6
2015	3	7	16	2	49,9	-37,279	-74,163	15	3,9
2015	3	7	20	21	18,5	-21,597	-68,489	134,5	3
2015	3	7	20	32	56,2	-27,708	-67,914	161	3,2
2015	3	7	23	32	26,6	-29,254	-71,285	50,1	2,5
2015	3	8	1	48	31,2	-31,296	-71,767	32,1	3,1
2015	3	9	0	44	16,2	-20,771	-68,974	101,3	2,8
2015	3	9	14	29	55,9	-30,499	-70,515	17,9	3,1
2015	3	9	17	1	43,2	-20,574	-69,140	112,5	3,2
2015	3	9	21	11	12,5	-21,322	-69,830	12,6	2,6
2015	3	9	21	24	27,3	-22,991	-70,198	43,9	2,6
2015	3	10	0	17	40,7	-20,483	-69,215	107,9	3,5
2015	3	10	0	42	11,7	-22,103	-69,024	101,4	3
2015	3	10	11	38	40,5	-19,803	-69,220	98,8	2,9
2015	3	10	17	48	23,3	-34,229	-73,432	30	4,1
2015	3	10	20	43	31,6	-21,682	-68,585	132	2,9
2015	3	11	10	1	20,9	-24,131	-67,349	221,1	3,4
2015	3	11	11	24	16,1	-18,469	-69,197	129	3,2
2015	3	11	15	25	54,3	-20,613	-70,647	27	3,8
2015	3	11	19	17	24,9	-23,754	-69,435	75,4	3,8
2015	3	11	19	36	41,9	-24,129	-69,708	86,1	2,9
2015	3	11	20	51	31,4	-30,476	-69,518	12,3	3
2015	3	12	2	18	43,4	-34,104	-73,508	19,1	3,4
2015	3	12	10	17	1,5	-29,884	-71,653	42,6	3,3
